,review_id,zone,review,clean_review,neg,neu,pos,compound,pred_reg_logist,pred_mnb,predicted_rating
222,RKKLXZGUXDM8V,North-America,"SOFT, COMFORTABLE AND SO LIGHT. This comforter exceeded my expectation with much comfort, durability, soft and so light.  It's one of the best purchase so far this year.  I give it a 5-Star overall.  I highly recommend it.",soft comfort light comfort exceed expect comfort durabl soft light best purchas far year 5star overal highli recommend,0.0,0.478,0.522,0.9217,True,True,4
223,RH59KEG15IXXA,North-America,"Quality and fast shipping. Ahh so happy with this purchase. I spent ALOT of time reading reviews on so many queen sets. I am super pleased with how fast the shopping time was along with the quality in which it came. It is very good material, warm but not so heavy that it’s too much. I am actually a person that gets so hot at night and I’m pretty warm in general and this is the perfect weight. It’s also great as my husband is always cold and he loves it.The pillows are sham style which gives it a more sleek overall look as well.",qualiti fast ship ahh happi purchas spent alot time read review queen set super pleas fast shop time qualiti came good materi warm heavi actual person get hot night im pretti warm gener perfect weight great husband cold love itth pillow sham style give sleek overal look,0.0,0.639,0.361,0.9705,True,True,4
224,R2OVHOGX9YU1M0,North-America,"Much better than that overpriced cheap campus bed in bag! This is the one for the dorm.. Got this for my last kid I’m sending off to University and my only regret is I didn’t find this for my three older kids! I washed it and the color held up, it’s ultra soft and the baby boy loves it.  The bed in a bag places the campuses offer have cheap comforters and horrible me sheets that get tons of pilling. This one washes well and was a great value. I’m ordering different colors.",better overpr cheap campu bed bag dorm got kid im send univers regret didnt older kid wash color held ultra soft babi boy love bed bag place campus offer cheap comfort horribl sheet ton pill wash great valu im order differ color,0.052,0.692,0.256,0.8979,True,True,4
225,R2U50P0RUI6SYJ,North-America,"This is a good comforter, especially for the price!. Lightweight, but definitely not the lightest. It doesn't feel like a cheap light-weight comforter. It has some weight to it and seems warmer than many thin comforters I've used before (compare product weights before you buy). It's well stuffed/quilted with the microfiber filling, but it seems like some of the fibers either pull through (or they're just clinging on) to the outside.  These lighter colored microfibers show up more easily on the the dark navy color (they might be less visible in the lighter colors). But, overall it's a good comforter, especially for the price! Very satisfied after a couple weeks of use.",good comfort especi price lightweight definit lightest doesnt feel like cheap lightweight comfort weight warmer comfort ive use compar product weight buy stuffedquilt microfib fill like fiber pull theyr just cling outsid lighter color microfib easili dark navi color visibl lighter color overal good comfort especi price satisfi coupl week use,0.066,0.654,0.28,0.9149,False,True,4
226,R3249IS530B68L,North-America,Do not buy this product!. All of the fill works its way thru the outer fabric and pills. The balled up filling is all over the outer shell and on the rug of the bedroom. They do not know about down proof fabric and what is required in coating or density of the outer shell. The product is a mess.,buy product work way outer fabric pill ball fill outer shell rug bedroom know proof fabric requir coat densiti outer shell product mess,0.102,0.898,0.0,-0.3612,False,False,4
227,R1FX119TN8RC4F,North-America,"Best comforter I’ve ever bought!!. I love this comforter! It was larger then I thought, and way softer then I thought. I was a little worried when it came because the bag it came in was very compact but let me assure you that once it was opened it fluffed right up and was so soft, and way bigger then I thought. We ordered the oversized Queen and it was great! I would 100% recommend this comforter and would definitely buy again!!",best comfort ive bought love comfort larger thought way softer thought littl worri came bag came compact let assur open fluf right soft way bigger thought order overs queen great 100 recommend comfort definit buy,0.0,0.554,0.446,0.9702,True,True,4
228,R35SQUM22B6P5Q,North-America,"Perfect!. Purchased this after a similar product on Amazon gave my Husband hives after using for one night. Chose these because they are hypoallergenic and free from harmful chemicals and dyes. Super warm blanket, perfect for all season. Was looking to replace an old “poofy” blanket I couldn’t find anything similar in store And this is exactly what I wanted, nice and fluffy!",perfect purchas similar product amazon gave husband hive use night chose hypoallergen free harm chemic dye super warm blanket perfect season look replac old poofi blanket similar store exactli want nice fluffi,0.072,0.471,0.457,0.9501,True,True,4
229,R3STNSTCWIV5B5,North-America,Great value!. Bought this for our guest room. Washed right out of packaging and it washed up well. I did need to iron the shams though. My boyfriend immediately wanted to put it on our bed. Soft and fits nicely over queen size platform bed.,great valu bought guest room wash right packag wash did need iron sham boyfriend immedi want bed soft fit nice queen size platform bed,0.0,0.651,0.349,0.8658,True,True,4
230,R1HE2UAWIE4CQ5,North-America,"Nice weight and soft fabric. This does cover our California King mattress ( where other ""king"" comforters turned out to be skimpy.) It is a good summer weight and seems well-sown. The fabric is soft and came out of the bag nicely folded. Excellent quality for the price.",nice weight soft fabric doe cover california king mattress king comfort turn skimpi good summer weight wellsown fabric soft came bag nice fold excel qualiti price,0.0,0.6,0.4,0.9186,True,True,4
231,R3ACCM0BY75RD6,North-America,"Quality for the price. Ordered this after going through many comforters to find something that worked for us.Came as should, color on point, no damage in shipping. Fits out queen bed very well.My husband is hot natured, I am cold natured - we don’t have to fight with this comforter. Cool enough for his liking and warm enough for mine.",qualiti price order go comfort work uscam color point damag ship fit queen bed wellmi husband hot natur cold natur dont fight comfort cool like warm,0.056,0.542,0.402,0.8785,True,True,4
232,R1XFLZNCWSF4Z7,North-America,Great Quality. Used the Super King for a Cali King bed. It actually fits the bed much better than any other Cali King comforter I have bought. Color is nice and the comforter is a bit heavy but very nicely made.,great qualiti use super king cali king bed actual fit bed better cali king comfort bought color nice comfort bit heavi nice,0.0,0.368,0.632,0.9719,True,True,4
233,R1OEM4VGS59QQW,North-America,CRAPPY COMFORTER. ONCE YOU WASH IT THIS COMFORTER IT SHRINKS UP AND BECOMES CRAPPY. NOT SOFT AND HAS SOME WEIRD TEXTURE TO IT. NOT WORTH THE MONEY.,crappi comfort wash comfort shrink crappi soft weird textur worth money,0.109,0.449,0.442,0.6369,True,True,4
234,RDE36LI6CCV0Y,North-America,Don’t waste your money!. The quality was not what I had hoped for. It was vacuumed sealed and was so wrinkled. I’ve had it laying out for a few days and it’s still a heap of wrinkles. Also one of the pillow covers was cut wrong and you can’t tuck the flap away.,dont wast money qualiti hope vacuum seal wrinkl ive lay day heap wrinkl pillow cover cut wrong tuck flap away,0.207,0.677,0.116,-0.3182,False,False,0
235,RD11QABE1H7BN,North-America,"Too Hot for Summer Use in a Home with AC. Comforter seems well made. Good color (dark grey). Weight is too heavy and temp is too hot for summer months in an air conditioned home, so not the “all season” breathable comforter as described.  Would have returned but my son promptly cut off the tags before he even put it on his bed. Sigh! Should be nice and warm for the winter, however, I was wanting something for year round use. Nothing really WRONG with it; just a preference difference.",hot summer use home ac comfort good color dark grey weight heavi temp hot summer month air condit home season breathabl comfort describ return son promptli cut tag bed sigh nice warm winter want year round use realli wrong just prefer differ,0.097,0.599,0.303,0.7906,False,True,4
236,RX5O3NWMA7L8P,North-America,"Better than expected!. I love it- this is true to color, great quality, light but warm at the same time and although I have not washed it yet  am sure it will be fine. Slept amazing last night and I would order it again. It is easy to put together as the inside of the duvet cover has ties to keep the quilt in place and I LOVE THAT. I never buy duvets because the inside never stays put so this was a nice touch! Thank you so very much!",better expect love true color great qualiti light warm time wash sure fine slept amaz night order easi insid duvet cover tie quilt place love buy duvet insid stay nice touch thank,0.0,0.427,0.573,0.9808,True,True,4
237,RS5QSOOK7DBVY,North-America,"Don’t buy this product, it rips easily. I loved the way this comforter looked and felt. It was very comfortable. I ordered it once and it ripped so I ordered another one thinking that maybe I washed it on too high of a setting or it was just an accident maybe but the second comforter also ripped after one wash so I do not recommend buying this product.",dont buy product rip easili love way comfort look felt comfort order rip order think mayb wash high set just accid mayb second comfort rip wash recommend buy product,0.0,0.628,0.372,0.9217,False,False,4
238,R2YNKJHUEWCTNF,North-America,"Best comforter I’ve ever had or used. Comfy, soft, warm, not heavy. Love everything about this comforter-it’s literally the BEST comforter I’ve ever owned or slept under. We love it so much we abandoned a top sheet and sleep with just this.",best comfort ive use comfi soft warm heavi love comforterit liter best comfort ive own slept love abandon sheet sleep just,0.073,0.328,0.598,0.9674,True,True,4
239,R1U7DZ4SFFXW48,North-America,"Poor Quality. After two washes, this comforter looks terrible. Pieces of lint coming out if it everywhere. 😒",poor qualiti wash comfort look terribl piec lint come,0.246,0.556,0.198,-0.1531,False,False,0
240,R270Z9WS46DANM,North-America,The softness. This item is everything it was advertised for. I love the warmth and softness. I have ordered three more for other family members.,soft item advertis love warmth soft order famili member,0.0,0.493,0.507,0.802,True,True,4
241,R3JVWGIQ5YPP1I,North-America,A good purchase. Used on new memory foam bed for grandkids and they both said it's warm. Washed for first time yesterday and it did very well. Dried it spread out over two racks and it didn't bunch up and still felt soft. A good deal.,good purchas use new memori foam bed grandkid said warm wash time yesterday did dri spread rack didnt bunch felt soft good deal,0.0,0.722,0.278,0.7717,True,True,4
242,R53PGCUKKUY65,North-America,Good value. Nice comforter for the price. Soft and warm.,good valu nice comfort price soft warm,0.0,0.229,0.771,0.8442,True,True,4
243,R357C5VC3Y9OKZ,North-America,LOVE this comforter!. I purchased the red in a queen size for my queen bed. It is a true red and the queen fits perfectly with plenty of hang on both sides and foot of bed. It is very soft and comfy. Not too thick and not too thin. Easy to clean. It arrived well packaged and quickly. I would definitely purchase again.,love comfort purchas red queen size queen bed true red queen fit perfectli plenti hang side foot bed soft comfi easi clean arriv packag quickli definit purchas,0.0,0.599,0.401,0.9287,True,True,4
244,R2U7U2BX3BFOGO,North-America,"Soft , med weight, and just right for the nights. We love it.It fits in our washer, it’s soft and perfect for Dallas, Tx winters. Fits a king with extra blanket.We got cocoa, it’s just just like the photos.",soft med weight just right night love itit fit washer soft perfect dalla tx winter fit king extra blanketw got cocoa just just like photo,0.0,0.515,0.485,0.9509,True,True,4
245,R3L7N1ZC4F05GD,North-America,Very Comfortable. This is a great product to help you sleep thru the night. It is lightweight but still keeps you warm enough. Both my Husband and I are very pleased with this comforter. Would highly recommend it to anyone.,comfort great product help sleep night lightweight keep warm husband pleas comfort highli recommend,0.0,0.331,0.669,0.9349,True,True,4
246,R2DA23GGOG6S9A,North-America,"Perfit. Love this comforter so much its soft and comfortable plus I love that it goes down both sides of my bed. I  have already washed it air dryed then put in the dryer on low heat for about 10 minutes, I  am so happy with it I ordered another one for my guest room.",perfit love comfort soft comfort plu love goe side bed wash air dri dryer low heat 10 minut happi order guest room,0.065,0.523,0.412,0.9062,True,True,4
247,R2XXZOWRYKQ6AV,North-America,I wanted to love it.... I wanted to love this comforter. Its actually the 3rd one I have purchased. I have the dark green on my son's bed and the blue on our guest bed. They both have held up well and are comfortable. But I just washed the gray one for the 1st time(following the care instructions on the tag) and it did not hold up at all. It appears to have melted in a few spots and the stuffing is coming out and stuck to the outside. It is almost crunchy feeling in several spots.,want love want love comfort actual 3rd purchas dark green son bed blue guest bed held comfort just wash gray 1st timefollow care instruct tag did hold appear melt spot stuf come stuck outsid crunchi feel spot,0.04,0.578,0.382,0.9451,True,False,4
248,R1I87CKMNV1N92,North-America,"Love it.  Still great after 1+ year!. This is the 2nd set we bought from this company and plan to get one more. This comforter gives us the perfect amount of warmth year round (temps ranging from 25-75 degree nights).  Very soft, washes well, doesn’t ball up or fade.",love great 1 year 2nd set bought compani plan comfort give perfect warmth year round temp rang 2575 degre night soft wash doesnt ball fade,0.0,0.521,0.479,0.9552,True,True,4
249,R167RXXLZ8V9VN,North-America,Its worth the amount you spend.. Just right for the amount you spend.  The comforter is surprisingly warm and cozy.  No need to spend so much money on real down comforters.  The shams are cheaply made but the comforter is okay.  Looks great on our King size bed.  I bought the red one and it really lights up the room.  Its worth the money. It really is.,worth spend just right spend comfort surprisingli warm cozi need spend money real comfort sham cheapli comfort okay look great king size bed bought red realli light room worth money realli,0.0,0.545,0.455,0.9451,True,True,4
250,R13S9BKN0JA3OS,North-America,Better than I expected!!. I was looking for a nice affordable comforter for my son's bed and based on the other reviews I chose this one and I'm so happy I did! It comes vacuum sealed so I got nervous it was a thin blanket and then boom! Once you open the package it expands and is the perfect thickness. It is so soft and comfy too!,better expect look nice afford comfort son bed base review chose im happi did come vacuum seal got nervou blanket boom open packag expand perfect thick soft comfi,0.0,0.618,0.382,0.9217,True,True,4
251,RQQPZR7J8M400,North-America,"Great Buy!. We've had our comforter for a couple weeks now. So far, it's wonderful! It's definitely warm, which is why I gave 3 stars for light weight. I took it out and threw it in the dryer to fluff it up and sanitize. The color is beautiful and the seams are durable. Highly recommend.",great buy weve comfort coupl week far wonder definit warm gave 3 star light weight took threw dryer fluff sanit color beauti seam durabl highli recommend,0.0,0.656,0.344,0.875,True,True,2
252,R1HJ75LCXC0GXB,North-America,Awesome quality. Perfect weight! Not to heavy but heavy enough for warmth and comfort! They were so nice I ordered another one!,awesom qualiti perfect weight heavi heavi warmth comfort nice order,0.0,0.333,0.667,0.9001,True,True,4
253,R1VXXWO3JL0PG0,North-America,"Wrinkles very easily. When we ordered this item, we hoped that the item would be warm, soft, and look presentable to the naked eye.  Unfortunately, once  this bedspread was placed on the bed, it wrinkled very easily and the wrinkles did not come out.  We could not use this as a bedspread for our bedding.",wrinkl easili order item hope item warm soft look present nake eye unfortun bedspread place bed wrinkl easili wrinkl did come use bedspread bed,0.0,0.821,0.179,0.5859,False,False,4
254,R3DLN1CDLD4I8P,North-America,"Regrettable. The seams are unraveling and I’ve only had it for a month. Definitely not my best purchase. I think the nicest thing I can say is that (while not at all breathable), it’s pretty warm...? Would not recommend.",regrett seam unravel ive month definit best purchas think nicest thing say breathabl pretti warm recommend,0.0,0.504,0.496,0.8957,True,True,4
255,R33PNWR4MKE2VB,North-America,"I ordered six of these and they are perfect.. I love the available color choices these come in.  I ordered six different colors to create a colorful room and they are just perfect.  They are soft, comfy, sewn nicely and a great weight for sleeping.",order perfect love avail color choic come order differ color creat color room just perfect soft comfi sewn nice great weight sleep,0.0,0.479,0.521,0.9612,True,True,4
256,R2JLW8GF7WM7N8,North-America,Far Exceeds Expectations. This comforter far exceed my expectations. It is thicker than our last comforter and will probably last longer. It is very comfortable. The color is a bit lighter from the picture. It is a great product for the price.,far exce expect comfort far exceed expect thicker comfort probabl longer comfort color bit lighter pictur great product price,0.0,0.564,0.436,0.891,True,True,4
257,R4W6PYMGQ4N9,North-America,Looks great!. I love my purchase! Get yourself some comfort with one of these  omforter sets. Nothing will have felt or looked better on your bed than one of these comforter sets!,look great love purchas comfort omfort set felt look better bed comfort set,0.0,0.331,0.669,0.9451,True,True,4
258,R3MRBRR2PEOPFI,North-America,"Great Buy!!!. I purchased this comforter for my son and he loves it! It's wrinkle free, soft and the color matches exact! It comes with two pillow cases as it states but I only wish it would come with a matching fitted sheet.",great buy purchas comfort son love wrinkl free soft color match exact come pillow case state wish come match fit sheet,0.0,0.437,0.563,0.9601,True,True,4
259,R5CKQTPPNUG2I,North-America,"Soft, comfortable, light and good value for money.. We are from South Africa and my son started College in the USA end of August, so we had to order everything online. Not knowing which brands to buy, we had to rely on reviews and descriptions as guidelines. Here in SA we use duvets, not comforters, so this was also a new experience.The first question I asked him about all the orders was, “What does the comforter feel like”, and he loves it! He says it is nice and soft, very comfortable, AND LIGHT.  When it comes to bedding we do not believe in buying the cheapest, as he is a swimmer and needs a good nights rest.  Thanks for this great product.",soft comfort light good valu money south africa son start colleg usa end august order onlin know brand buy reli review descript guidelin sa use duvet comfort new experienceth question ask order doe comfort feel like love say nice soft comfort light come bed believ buy cheapest swimmer need good night rest thank great product,0.0,0.58,0.42,0.9833,True,True,4
260,R2859I4ZA5VDNE,North-America,VERY NICE. The dark blue color is beautiful and and comforters are a nice weight.  I will say that the shams are rather thin and I would have preferred them to be more like the comforter.  Overall a good deal.  Hopefully they'll wash and wear well.,nice dark blue color beauti comfort nice weight say sham prefer like comfort overal good deal hope theyll wash wear,0.0,0.408,0.592,0.9509,True,True,4
261,RPUT4XAGLUXXS,North-America,"For the money, YES. For the money this comforter is awesome, I've been searching an searching for the ""perfect"" comforter an without spending hundreds I haven't been able to find it. I finally decided on a warm lightweight cozy comforter that will do the job. I found it! Ofcourse it's plain but my plan is to find a duvet cover or two to keep it protected for less washing an to add the flare I want. I would definitely buy again",money ye money comfort awesom ive search search perfect comfort spend hundr havent abl final decid warm lightweight cozi comfort job ofcours plain plan duvet cover protect wash add flare want definit buy,0.0,0.605,0.395,0.9325,True,True,4
262,R2VHTAXYX0ZPMH,North-America,"Comfortable, perfect middle of warmth and weight. A comfortably heavy blanket that is plenty warm enough but not too warm. If you're a very cold person you might want something heavier but I find this warmth perfect. Very comfortable as well",comfort perfect middl warmth weight comfort heavi blanket plenti warm warm your cold person want heavier warmth perfect comfort,0.0,0.257,0.743,0.9719,True,True,4
263,R1K7FQ3HL84K4N,North-America,"Welcome to Sleepyville. I‘ve bought this product in different colors because it’s simply perfect. Soft, but not so light that it doesn’t weigh you down for a good sleep. Washes and dries extraordinarily well. I’d LOVE a larger range of colors but I currently have the red and the grey - if there was a better green I’d be on it. BUY IT.",welcom sleepyvil ive bought product differ color simpli perfect soft light doesnt weigh good sleep wash dri extraordinarili id love larger rang color current red grey better green id buy,0.061,0.634,0.305,0.8623,True,True,4
264,RY4I0ETT2SX3X,North-America,"So Comfortable!!. I am not sure I would consider this comforter lightweight, but it isn't heavy either. It is SO comfortable!! It's also pretty soft and floofy! I like it much better than a standard comforter. I will probably end up ordering a couple more in different colors.",comfort sure consid comfort lightweight isnt heavi comfort pretti soft floofi like better standard comfort probabl end order coupl differ color,0.0,0.442,0.558,0.9403,True,True,4
265,R3LRETI9SLNAWO,North-America,"Good quality comforter.. Beautiful color, nice feel, and very warm. The only reason I didn't give 5 stars is because the pillow shams are just pillow cases, very thin and plain, too - not what I'd expect, and not on the same level as the comforter.",good qualiti comfort beauti color nice feel warm reason didnt 5 star pillow sham just pillow case plain id expect level comfort,0.0,0.559,0.441,0.891,True,True,3
266,R3BKUHQG30OZX1,North-America,"Lightweight, washes nicely, color was spot on to the photos.. I really like this comforter. The only reason I gave it a 4 in comfort is that I wish they offered it in stone washed to soften the fabric even more. I have washed 3 times in hot water hoping I could get it to more of a stone washed look and feel  but it still looks and feels like new! Oh well guess I'll have to keep washing or get out my old wash board :) Rit used to have a stone wash powder...maybe I'll look for that.",lightweight wash nice color spot photo realli like comfort reason gave 4 comfort wish offer stone wash soften fabric wash 3 time hot water hope stone wash look feel look feel like new oh guess ill wash old wash board rit use stone wash powdermayb ill look,0.093,0.6,0.307,0.8957,False,False,4
267,R1T7BHJNXFRJOI,North-America,"Plush and nice looking. I really loved this comforter.  I bought it for my son, who really enjoys it. It is very soft and plush feeling, and he really enjoys wrapping up in it. It's warm enough for winter usage, though if it is very cold in your house, I'd recommend using over a plush fleece blanket",plush nice look realli love comfort bought son realli enjoy soft plush feel realli enjoy wrap warm winter usag cold hous id recommend use plush fleec blanket,0.0,0.496,0.504,0.9601,True,True,4
268,R2WDM9WIKE5L1P,North-America,"Disappointed. My comforter arrived with carpet beetles and it also had stains throughout. My first Amazon purchase that has been so disappointing! Beware, they must have these stored away in a very dusty warehouse. Definitely sending mine back!",disappoint comfort arriv carpet beetl stain amazon purchas disappoint bewar store away dusti warehous definit send,0.25,0.556,0.194,-0.296,False,False,0
269,RN82C2PPNUDCY,North-America,"Very Soft. For the money, this is a great buy.  It is SUPER soft, lightweight and looks great.The quality seems to be good too and this one came with the shams.  I bought white and it brightened up the whole room.",soft money great buy super soft lightweight look greatth qualiti good came sham bought white brighten room,0.0,0.485,0.515,0.93,True,True,4
270,R3AMU7DBRF1USY,North-America,Excellent quality for the price. Excellent quality comforter for the price.  I bought the King/Cal King and it has generous dimensions compared to other king size comforters I have purchased in this price range. The grey color was true to the color pictured on Amazon.,excel qualiti price excel qualiti comfort price bought kingcal king gener dimens compar king size comfort purchas price rang grey color true color pictur amazon,0.0,0.519,0.481,0.9287,True,True,4
271,R2XTX9P3PLTPBE,North-America,"The fabric seems nice enough for how inexpensive it is. Some threads came loose after a couple days. The fabric seems nice enough for how inexpensive it is, but that means nothing if it can't hold itself together.",fabric nice inexpens thread came loos coupl day fabric nice inexpens mean hold,0.0,0.663,0.337,0.6808,False,False,4
272,R1NOKUASI4CWQA,North-America,"Comfy & soft. I bought this for my daughter and she loves it. The only thing is, when I read it was a “set” I thought that meant it came with a pillow case and sheets but it only came with pillow shams.",comfi soft bought daughter love thing read set thought meant came pillow case sheet came pillow sham,0.0,0.792,0.208,0.6369,True,True,4
273,R82LN8MHY50QS,North-America,"Terrible product.. Did not even get to use the comforter, as soon as I got the package I stuck it in the washer and began to wash it before putting it on our bed. When the load was done I went to pull it out and fry it and ALL of the feathers were in the washer and the comforter was torn. I made sure I washed it on delicate, so it was not the washer. Very very poor made comforter. I spent money on something and it was ruined within 45 minutes. DO NOT WASTE YOUR MONEY. Very disappointed.",terribl product did use comfort soon got packag stuck washer began wash put bed load went pull fri feather washer comfort torn sure wash delic washer poor comfort spent money ruin 45 minut wast money disappoint,0.27,0.536,0.194,-0.5859,False,False,0
274,R16AY0WB3DHBTY,North-America,"Peefect. The wife and I love it, we have bought so many comforters but kept going back to an old one I had cause none of em were even close to the comfort level. But this one is amazing and I don’t think we’ll switch it out",peefect wife love bought comfort kept go old caus em close comfort level amaz dont think switch,0.0,0.603,0.397,0.8481,True,True,4
275,R211PLKNEHZYJU,North-America,"it fits my needs :). It’s not the softest but it’s very comfortable and warm, but not too heavy. i do live out west and it gets pretty damn cold in the winter. this did a dandy job of keeping me toasty.after coming back to this after purchasing in January, now currently in April, i have some things to add. it has gotten a bit deflated, but that’s just cosmetic. also, there’s some threads here and there that come out. other than that, overall i recommended.",fit need softest comfort warm heavi live west get pretti damn cold winter did dandi job keep toastyaft come purchas januari current april thing add gotten bit deflat that just cosmet there thread come overal recommend,0.063,0.719,0.218,0.6908,True,True,4
276,R3U336TEVFW5N5,North-America,"Give Warmth for the Holidays. Bought the comforter for my son and he loved it!Said it was soft, lightweight and soooo comfortable!!What a great holiday present 🎁 to give some one some extra warmth in difficult times 💝",warmth holiday bought comfort son love itsaid soft lightweight soooo comfortablewhat great holiday present extra warmth difficult time,0.072,0.288,0.64,0.9623,True,True,4
277,R274VDJVYINBJY,North-America,Not worth the money. Awful quality!,worth money aw qualiti,0.0,0.612,0.388,0.2263,True,False,4
278,R2AMESBO0XE3PZ,North-America,"AWESOME QUALITY, COMFORT & WARMTH. OUTSTANDING COMFORTERLIGHT YET SO WARM AND COZYLOOKING FORWARD TO SNUGGLINGWITH FALL & WINTERGREAT QUALITY AND I HIGHLY RECOMMENDTHANK YOU",awesom qualiti comfort warmth outstand comforterlight warm cozylook forward snugglingwith fall wintergreat qualiti highli recommendthank,0.0,0.619,0.381,0.7506,True,True,4
279,R24ERNGU95C4HK,North-America,"Doesn’t hold up. At first I would have given this 5 stars. So light weight. So soft. But, we’ve had this comforter for 3 months. It is a disaster. For some reason the insides are coming out. We’ve washed it one time and that was just before we put it on the bed. I’m so disappointed.",doesnt hold given 5 star light weight soft weve comfort 3 month disast reason insid come weve wash time just bed im disappoint,0.112,0.785,0.103,-0.0516,False,True,0
280,R35SSO9WRRNYKJ,North-America,"Dorm comforter. I bought this for my daughter's dorm room.  She said it was really soft and easy to wash, she wished it was a but warmer, but her electric blanket underneath it works amazing.",dorm comfort bought daughter dorm room said realli soft easi wash wish warmer electr blanket underneath work amaz,0.0,0.67,0.33,0.7506,True,True,4
281,R3LLKU64557C6Z,North-America,"Super soft and comfortable; looks great too!. I love my new comforter. It is fluffy, soft, comfortable, and looks great.It is really warm too. I usually wear pajamas to bed but I have not needed to since I've put this comforter on my bed.",super soft comfort look great love new comfort fluffi soft comfort look greatit realli warm usual wear pajama bed need ive comfort bed,0.0,0.384,0.616,0.9723,True,True,4
282,RO2828O62KHBQ,North-America,garbage. its lite and soft as described i washed in cold as directed comforter was torn to shreds all ripped at seems had to throw in garbage! lasted 1 week,garbag lite soft describ wash cold direct comfort torn shred rip throw garbag last 1 week,0.114,0.743,0.143,0.128,False,False,4
283,R1DZIHP028NWET,North-America,Great buy carful washing!. This was extremely comfortable and lightweight. It was also a soft micro fiber feeling to it. We loved it!  Until I washed it for the first time and a corner unraveled. ( followed washing instructions on tag.) It looks like a string pulled and it just went from there. Then shredded the whole corner in the wash. Causing fluff to go everywhere. Dispute this minor malfunction I think it was a a amazing buy.,great buy car wash extrem comfort lightweight soft micro fiber feel love wash time corner unravel follow wash instruct tag look like string pull just went shred corner wash caus fluff disput minor malfunct think amaz buy,0.0,0.713,0.287,0.9231,True,False,4
284,R2Y9KOXMX8OEB2,North-America,"Big beautiful comforter for a great price.. The box seemed too small and light but after unsealing it, it filled up to full size. It is very soft and warming. Beautiful color too. Aside from the wrinkles it’s awesome.",big beauti comfort great price box small light unseal fill size soft warm beauti color asid wrinkl awesom,0.0,0.638,0.362,0.8176,True,True,4
285,RAKF5AGDAQMF7,North-America,You feel like your at a hotel. Wife wanted those hotel comforters. I figured this was close to it. She loves it and so does the dog. Light weight so you aren’t drowning in blankets but keeps you warm,feel like hotel wife want hotel comfort figur close love doe dog light weight arent drown blanket keep warm,0.0,0.458,0.542,0.9246,True,True,4
286,RSHHP7KWQ2VP5,North-America,"What I was looking for.. Not a big fan of the pillow shams, more like a pillow case. The comforter is pretty lightweight and it’s very warm. I love this comforter and would recommend it.",look big fan pillow sham like pillow case comfort pretti lightweight warm love comfort recommend,0.0,0.303,0.697,0.9468,True,True,4
287,R33ID32TESJ3TO,North-America,"Very comfortable! Be VERY CAREFUL washing and drying. This comforter soaks up a lot of water and becomes very heavy handling. Make sure you have an extra large washer and dryer with gentle cycles, it rips and opens up easily. Would still get another one for a guest bedroom, but not for my main bed where regular washing is necessary.",comfort care wash dri comfort soak lot water heavi handl make sure extra larg washer dryer gentl cycl rip open easili guest bedroom main bed regular wash necessari,0.0,0.696,0.304,0.8591,False,False,4
288,R20P4AKEGOTG1H,North-America,Good product. Very soft and comfortable. First thing my 2 year old grandson ran out of the kitchen with PB&J on his little hands and went straight to the new comforter. I just used a baby wipe and it all came off both comforter and baby. Great product. Bought it in the natural and another in white. The pillow cases/shams are so soft and really nice too.,good product soft comfort thing 2 year old grandson ran kitchen pbj littl hand went straight new comfort just use babi wipe came comfort babi great product bought natur white pillow casessham soft realli nice,0.0,0.537,0.463,0.9657,True,True,4
289,R1Y8U6CCJUO2TT,North-America,I love the color and the quality. This is just what I was looking for it's perfect for my futon in my she shed office. Just the right length and color and it's thick but not too thick because I don't blankets that make you feel way too hot. You can't beat this item for the price and as you can see from the picture the color is gorgeous.,love color qualiti just look perfect futon shed offic just right length color dont blanket make feel way hot beat item price pictur color gorgeou,0.0,0.744,0.256,0.836,True,True,4
290,R3RIGTH6FXA2WD,North-America,"Soft, warm, and comforting.  Worth the price!!!. I love this comforter.  Soft, smooth, warm and comforting.  I bought it in Red, oversize Queen.  The oversize fits my Queen bed like a bedspread.  Love it!  For the price especially, cannot be beat!",soft warm comfort worth price love comfort soft smooth warm comfort bought red overs queen overs fit queen bed like bedspread love price especi beat,0.0,0.361,0.639,0.9738,True,True,4
291,R16XWJHW8DOHD3,North-America,"Awesome Comforter!!. Purchased this for my sons dorm room.  Soft.  Great fabric that doesn't pile, wrinkle or fade.  Washes great... looks even better after washing.  Perfect weight.  Would recommend this comforter without hesitation!",awesom comfort purchas son dorm room soft great fabric doesnt pile wrinkl fade wash great look better wash perfect weight recommend comfort hesit,0.0,0.418,0.582,0.9694,True,True,4
292,R1WUQ3D179XMSA,North-America,"Cozy Comforter. Love my comforter. It's full and cozy. If my bedroom is cold, I will stay warm up under this and a light sheet. It looks great on the bed too. Only ""issue"" which isnt really an issue is, it takes a little longer to dry. Washed it twice already and usually 30 min by itself worked on my old comforter. This one takes about 45. Still love it though.",cozi comfort love comfort cozi bedroom cold stay warm light sheet look great bed issu isnt realli issu take littl longer dri wash twice usual 30 min work old comfort take 45 love,0.0,0.543,0.457,0.9678,True,True,4
